  9.84E-02	 -6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  9.84E-02	 -6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -9.84E-02	 -6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -9.84E-02	 -6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  9.84E-02	 -6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
 -1.42E-01	  6.00E-01	  2.63E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	       1.0	       0.0
  1.42E-01	  6.00E-01	  2.63E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	       1.0	       0.0
  1.42E-01	  6.00E-01	  2.63E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	       1.0	       0.0
  1.42E-01	  6.00E-01	  2.34E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	       1.0	       0.0
  1.42E-01	  6.00E-01	  2.34E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	       1.0	       0.0
 -1.42E-01	  6.00E-01	  2.34E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	       1.0	       0.0
 -1.42E-01	  6.00E-01	  2.34E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	       1.0	       0.0
 -1.42E-01	  6.00E-01	  2.63E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.58E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	       1.0	       0.0
  9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	       1.0	       0.0
 -9.84E-02	  6.00E-01	  2.39E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	       1.0	       0.0
 -1.98E-01	 -6.00E-01	  5.58E-01	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
 -1.98E-01	 -6.00E-01	  6.96E-01	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -3.34E-01	 -6.00E-01	  6.96E-01	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -3.34E-01	 -6.00E-01	  5.58E-01	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
 -3.34E-01	 -6.00E-01	  5.58E-01	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
 -3.34E-01	 -6.00E-01	  6.96E-01	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -4.36E-01	 -6.00E-01	  6.96E-01	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -4.36E-01	 -6.00E-01	  5.58E-01	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  9.29E-01	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -1.00E+00	 -6.00E-01	  9.29E-01	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -1.00E+00	 -6.00E-01	  7.55E-01	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
 -7.12E-01	 -6.00E-01	  7.55E-01	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  5.82E-01	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  9.72E-01	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
  8.86E-01	 -6.00E-01	  9.72E-01	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
  8.86E-01	 -6.00E-01	  5.82E-01	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
 -8.06E-01	 -6.00E-01	  1.10E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
 -8.06E-01	 -6.00E-01	  1.49E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  1.49E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  1.10E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  7.66E-01	 -6.00E-01	  1.23E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
  6.16E-01	 -6.00E-01	  1.23E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
  6.16E-01	 -6.00E-01	  1.10E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  7.66E-01	 -6.00E-01	  1.10E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  2.01E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  2.14E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
